"idcomm","id","pop2000","commtrust","male","white","married","relighet","disadvantage","age","educate","income","commlength","trust"
2115,570127,739,0.384835630655289,0,1,0,0.186622425913811,1.87335515022278,70,3,5,70,0
2115,570129,739,-0.744917511940002,1,1,1,0.186622425913811,1.87335515022278,42,3,3,15,0
2115,570130,739,1.43392038345337,1,1,1,0.186622425913811,1.87335515022278,49,3,7,49,1
2115,570133,739,-1.03634202480316,0,1,1,0.186622425913811,1.87335515022278,49,2,3,11,0
2115,570136,739,-0.316214889287949,1,1,1,0.186622425913811,1.87335515022278,60,3,5,7,0
2115,570139,739,1.01119494438171,0,1,0,0.186622425913811,1.87335515022278,70,3,3,51,1
2115,570140,739,0.583746612071991,1,1,1,0.186622425913811,1.87335515022278,48,2,6,48,0
2115,570141,739,1.57830941677094,0,1,0,0.186622425913811,1.87335515022278,59,3,2,30,1
2115,570142,739,-1.03726875782013,0,1,0,0.186622425913811,1.87335515022278,20,5,3,20,0
2115,570144,739,-0.530826926231384,0,1,1,0.186622425913811,1.87335515022278,29,2,4,10,0
2115,570145,739,0.314732939004898,0,1,1,0.186622425913811,1.87335515022278,75,3,2,8,0
2115,570149,739,-0.0195796713232994,0,1,1,0.186622425913811,1.87335515022278,59,4,8,60,0
2115,570150,739,1.64617311954498,0,1,0,0.186622425913811,1.87335515022278,83,3,2,84,1
2115,570152,739,1.65206861495972,1,1,1,0.186622425913811,1.87335515022278,65,1,3,29,1
2115,570155,739,1.33676362037659,1,1,1,0.186622425913811,1.87335515022278,66,4,8,66,1
2115,570158,739,1.12037193775177,0,1,1,0.186622425913811,1.87335515022278,70,3,3,70,1
2115,570164,739,0.549826264381409,0,1,1,0.186622425913811,1.87335515022278,71,7,5,47,0
2235,580002,1023,-0.205544993281364,1,1,0,0.268115609884262,1.25660419464111,41,6,6,36,0
2235,580003,1023,0.390984028577805,0,1,1,0.268115609884262,1.25660419464111,29,4,5,1,0
2235,580004,1023,-0.271696120500565,1,1,1,0.268115609884262,1.25660419464111,60,5,7,11,0
2235,580007,1023,0.575682580471039,1,1,1,0.268115609884262,1.25660419464111,40,6,6,40,0
2235,580011,1023,-0.801272690296173,0,1,1,0.268115609884262,1.25660419464111,41,4,3,2,0
2235,580013,1023,-0.517703413963318,0,1,1,0.268115609884262,1.25660419464111,33,6,5,5,0
2235,580016,1023,1.43392038345337,0,1,0,0.268115609884262,1.25660419464111,92,3,6,67,1
2235,580017,1023,0.438909292221069,0,1,1,0.268115609884262,1.25660419464111,76,4,3,55,0
2235,580018,1023,-0.263566106557846,0,1,0,0.268115609884262,1.25660419464111,78,3,2,78,0
2235,580019,1023,0.827429175376892,0,1,1,0.268115609884262,1.25660419464111,48,4,5,29,0
2235,580020,1023,1.76207518577576,1,1,1,0.268115609884262,1.25660419464111,79,1,6,28,1
2235,580022,1023,0.673642814159393,0,1,0,0.268115609884262,1.25660419464111,81,3,4,81,0
2235,580023,1023,-2.11126399040222,0,1,1,0.268115609884262,1.25660419464111,33,5,8,8,0
2235,580024,1023,-0.327470570802689,1,1,1,0.268115609884262,1.25660419464111,75,3,5,40,0
2235,580028,1023,-0.721933245658875,0,1,0,0.268115609884262,1.25660419464111,24,7,4,3,0
2235,580031,1023,0.681430816650391,0,1,1,0.268115609884262,1.25660419464111,57,7,3,7,0
2235,580032,1023,0.878783166408539,1,1,1,0.268115609884262,1.25660419464111,23,5,7,23,0
2235,580034,1023,-0.254891157150269,1,1,1,0.268115609884262,1.25660419464111,62,1,8,51,0
2235,580035,1023,0.111457973718643,0,1,1,0.268115609884262,1.25660419464111,85,3,4,24,0
2235,580037,1023,1.1164493560791,0,1,1,0.268115609884262,1.25660419464111,40,5,2,16,1
2235,580038,1023,-0.0646385848522186,0,1,1,0.268115609884262,1.25660419464111,24,3,4,2,0
2235,580039,1023,1.22675704956055,1,1,0,0.268115609884262,1.25660419464111,22,5,4,22,1
2235,580040,1023,0.500869989395142,1,1,1,0.268115609884262,1.25660419464111,34,6,7,14,0
2235,580042,1023,1.43455612659454,0,1,0,0.268115609884262,1.25660419464111,82,1,1,40,1
2235,580043,1023,0.392087131738663,0,1,1,0.268115609884262,1.25660419464111,29,4,5,7,0
2235,580044,1023,-0.180198520421982,1,1,1,0.268115609884262,1.25660419464111,24,6,6,1,0
2235,580046,1023,1.28303527832031,1,1,1,0.268115609884262,1.25660419464111,79,3,5,79,1
2235,580047,1023,0.878783166408539,0,1,1,0.268115609884262,1.25660419464111,67,4,5,18,0
2235,580048,1023,0.581251621246338,1,1,1,0.268115609884262,1.25660419464111,52,5,6,50,0
2235,580053,1023,0.682640552520752,0,1,0,0.268115609884262,1.25660419464111,75,1,3,40,0
2235,580054,1023,1.06488704681396,0,1,0,0.268115609884262,1.25660419464111,66,7,5,60,1
2235,580055,1023,0.547956049442291,1,1,1,0.268115609884262,1.25660419464111,40,3,6,40,0
2235,580056,1023,0.120324648916721,1,1,1,0.268115609884262,1.25660419464111,49,4,8,40,0
2235,580057,1023,-0.561622500419617,0,1,1,0.268115609884262,1.25660419464111,68,3,1,62,0
2235,580058,1023,0.45279935002327,1,1,1,0.268115609884262,1.25660419464111,33,4,7,31,0
2235,580059,1023,-0.264852315187454,0,1,1,0.268115609884262,1.25660419464111,33,6,4,27,0
2235,580060,1023,-1.00106453895569,1,1,1,0.268115609884262,1.25660419464111,36,5,8,36,0
2235,580061,1023,-2.05971789360046,0,1,1,0.268115609884262,1.25660419464111,44,3,2,6,0
2235,580062,1023,0.582708120346069,1,1,1,0.268115609884262,1.25660419464111,77,3,8,60,0
2235,580063,1023,0.22282811999321,1,1,0,0.268115609884262,1.25660419464111,76,3,3,72,0
2235,580064,1023,1.65894305706024,1,1,1,0.268115609884262,1.25660419464111,83,2,5,56,1
2235,580068,1023,-0.45510196685791,0,1,0,0.268115609884262,1.25660419464111,88,1,1,40,0
2235,580069,1023,1.22675704956055,0,1,1,0.268115609884262,1.25660419464111,70,3,5,28,1
2235,580070,1023,0.554811239242554,1,1,1,0.268115609884262,1.25660419464111,71,3,2,47,0
2235,580071,1023,-0.674748420715332,1,1,1,0.268115609884262,1.25660419464111,55,6,5,13,0
2235,580074,1023,0.391916841268539,1,1,1,0.268115609884262,1.25660419464111,44,4,5,15,0
2235,580077,1023,0.597130477428436,0,1,1,0.268115609884262,1.25660419464111,37,6,8,15,0
2235,580078,1023,-0.0814285725355148,0,1,1,0.268115609884262,1.25660419464111,42,4,6,4,0
2235,580079,1023,-0.444415658712387,0,1,1,0.268115609884262,1.25660419464111,73,4,3,44,0
2235,580080,1023,1.65031206607819,1,1,1,0.268115609884262,1.25660419464111,76,3,5,76,1
2235,580081,1023,0.719952166080475,0,1,1,0.268115609884262,1.25660419464111,67,3,5,58,0
2235,580082,1023,-0.50785231590271,1,1,1,0.268115609884262,1.25660419464111,79,3,3,45,0
2235,580085,1023,0.439519375562668,0,1,1,0.268115609884262,1.25660419464111,29,5,5,9,0
2235,580086,1023,-0.176314428448677,1,1,1,0.268115609884262,1.25660419464111,32,3,6,6,0
2235,580087,1023,1.33397173881531,0,1,1,0.268115609884262,1.25660419464111,44,6,5,7,1
2235,580089,1023,1.01766955852509,0,1,0,0.268115609884262,1.25660419464111,83,4,3,58,1
2235,580090,1023,0.711527228355408,1,1,1,0.268115609884262,1.25660419464111,70,2,4,40,0
2235,580091,1023,0.575852870941162,0,1,1,0.268115609884262,1.25660419464111,72,5,3,40,0
2235,580093,1023,-1.29489684104919,0,1,1,0.268115609884262,1.25660419464111,49,7,4,28,0
2235,580095,1023,0.412078499794006,1,1,0,0.268115609884262,1.25660419464111,24,4,4,24,0
2235,580096,1023,-0.187401741743088,0,0,1,0.268115609884262,1.25660419464111,41,4,8,53,0
2235,580098,1023,-0.369537532329559,1,1,1,0.268115609884262,1.25660419464111,61,3,3,36,0
2235,580099,1023,1.22758662700653,0,1,1,0.268115609884262,1.25660419464111,50,3,2,45,1
2235,580100,1023,-3.34839653968811,0,1,0,0.268115609884262,1.25660419464111,54,4,3,54,0
2235,580101,1023,-0.923603117465973,0,1,0,0.268115609884262,1.25660419464111,57,4,1,10,0
2235,580102,1023,0.575852870941162,1,1,0,0.268115609884262,1.25660419464111,54,3,4,54,0
2235,580103,1023,-0.295881509780884,0,1,1,0.268115609884262,1.25660419464111,24,6,6,3,0
2235,580104,1023,-0.433403074741364,0,1,0,0.268115609884262,1.25660419464111,62,4,5,13,0
2235,580105,1023,-0.118874780833721,0,1,1,0.268115609884262,1.25660419464111,64,7,6,33,0
2235,580106,1023,-0.0918296724557877,1,1,1,0.268115609884262,1.25660419464111,77,3,5,30,0
2235,580107,1023,0.489877045154572,1,1,1,0.268115609884262,1.25660419464111,62,3,5,62,0
2235,580108,1023,1.49942696094513,0,1,1,0.268115609884262,1.25660419464111,79,2,4,73,1
2235,580111,1023,0.336945861577988,0,1,1,0.268115609884262,1.25660419464111,69,3,3,10,0
2235,580112,1023,1.23487937450409,0,1,0,0.268115609884262,1.25660419464111,74,5,3,55,1
2235,580114,1023,-0.0447436049580574,1,1,0,0.268115609884262,1.25660419464111,73,4,5,6,0
2235,580115,1023,0.805635869503021,0,1,1,0.268115609884262,1.25660419464111,63,7,6,37,0
2235,580118,1023,-0.131817057728767,1,1,1,0.268115609884262,1.25660419464111,69,3,1,40,0
2235,580120,1023,-1.02560698986053,1,1,1,0.268115609884262,1.25660419464111,51,7,6,25,0
2235,580121,1023,-0.581088960170746,0,1,1,0.268115609884262,1.25660419464111,52,4,6,30,0
2235,580122,1023,-0.521971106529236,1,1,1,0.268115609884262,1.25660419464111,55,5,6,20,0
2235,580124,1023,0.412078499794006,1,1,1,0.268115609884262,1.25660419464111,62,4,5,62,0
2235,580125,1023,-1.52223408222198,0,1,1,0.268115609884262,1.25660419464111,33,7,3,28,0
2235,580126,1023,0.361990720033646,0,1,0,0.268115609884262,1.25660419464111,91,4,2,91,0
2235,580127,1023,-0.375298231840134,0,1,1,0.268115609884262,1.25660419464111,65,3,2,40,0
2235,580128,1023,1.33676362037659,0,1,0,0.268115609884262,1.25660419464111,82,2,2,27,1
2235,580129,1023,-0.738492429256439,0,1,0,0.268115609884262,1.25660419464111,70,6,1,25,0
2235,580131,1023,-0.474771857261658,0,1,0,0.268115609884262,1.25660419464111,38,3,4,25,0
2235,580132,1023,-1.96766352653503,1,1,1,0.268115609884262,1.25660419464111,53,3,6,31,0
2235,580133,1023,-0.316454857587814,0,1,0,0.268115609884262,1.25660419464111,42,4,3,40,0
2235,580134,1023,0.128749579191208,0,1,0,0.268115609884262,1.25660419464111,82,1,1,76,0
2235,580135,1023,-1.16907107830048,0,1,1,0.268115609884262,1.25660419464111,56,3,2,41,0
2235,580138,1023,1.45177972316742,0,1,0,0.268115609884262,1.25660419464111,78,3,6,79,1
2235,580139,1023,-0.0812568515539169,0,1,1,0.268115609884262,1.25660419464111,50,4,8,51,0
2235,580141,1023,1.33852016925812,0,1,1,0.268115609884262,1.25660419464111,46,7,3,4,1
2235,580144,1023,-0.17332336306572,0,1,0,0.268115609884262,1.25660419464111,72,4,4,66,0
2235,580146,1023,0.170265212655067,1,1,1,0.268115609884262,1.25660419464111,47,4,8,2,0
2235,580147,1023,-1.94708168506622,1,1,1,0.268115609884262,1.25660419464111,30,4,5,36,0
2235,580148,1023,-0.853713095188141,0,1,1,0.268115609884262,1.25660419464111,65,4,2,48,0
2235,580149,1023,-0.149903982877731,0,1,1,0.268115609884262,1.25660419464111,68,3,3,63,0
2235,580150,1023,1.33782815933228,1,1,1,0.268115609884262,1.25660419464111,42,4,5,19,1
2235,580151,1023,0.112770259380341,0,1,1,0.268115609884262,1.25660419464111,34,6,7,2,0
2235,580154,1023,0.0147839700803161,0,1,0,0.268115609884262,1.25660419464111,74,6,3,32,0
2235,580156,1023,1.02183640003204,1,1,1,0.268115609884262,1.25660419464111,70,3,2,18,1
2235,580158,1023,0.887661278247833,0,1,0,0.268115609884262,1.25660419464111,52,7,6,3,0
2235,580159,1023,1.51819908618927,0,1,0,0.268115609884262,1.25660419464111,42,3,0,2,1
2235,580160,1023,0.573463559150696,0,1,1,0.268115609884262,1.25660419464111,67,3,4,4,0
2235,580161,1023,0.782819747924805,1,1,1,0.268115609884262,1.25660419464111,31,5,6,4,0
2235,580163,1023,1.22675704956055,0,1,1,0.268115609884262,1.25660419464111,43,5,4,3,1
2260,590001,2444,1.07587206363678,0,1,1,0.206321060657501,-0.448703855276108,27,7,6,22,1
2260,590003,2444,-0.278158754110336,0,1,1,0.206321060657501,-0.448703855276108,39,7,7,9,0
2260,590007,2444,-0.312043309211731,0,1,1,0.206321060657501,-0.448703855276108,86,7,4,55,0
2260,590008,2444,-0.0966119989752769,1,1,1,0.206321060657501,-0.448703855276108,43,7,5,20,0
2260,590009,2444,-1.46644651889801,0,1,0,0.206321060657501,-0.448703855276108,21,6,1,4,0
2260,590010,2444,-1.7595933675766,1,1,1,0.206321060657501,-0.448703855276108,70,6,6,40,0
2260,590012,2444,0.276185184717178,1,1,1,0.206321060657501,-0.448703855276108,41,3,5,27,0
2260,590014,2444,1.12037193775177,0,1,1,0.206321060657501,-0.448703855276108,67,5,4,22,1
2260,590017,2444,-2.20220422744751,0,1,1,0.206321060657501,-0.448703855276108,25,5,6,4,0
2260,590018,2444,1.01119494438171,1,1,1,0.206321060657501,-0.448703855276108,71,3,6,16,1
2260,590020,2444,-0.831963777542114,0,1,0,0.206321060657501,-0.448703855276108,25,4,3,3,0
2260,590021,2444,0.034426137804985,0,1,1,0.206321060657501,-0.448703855276108,48,4,1,48,0
2260,590022,2444,1.22088766098022,0,1,0,0.206321060657501,-0.448703855276108,69,4,2,13,1
2260,590026,2444,0.657132983207703,1,1,1,0.206321060657501,-0.448703855276108,86,7,4,61,0
2260,590028,2444,0.464882045984268,1,1,1,0.206321060657501,-0.448703855276108,67,7,6,38,0
2260,590029,2444,1.00446999073029,0,1,1,0.206321060657501,-0.448703855276108,69,6,4,21,1
2260,590030,2444,-0.940935015678406,0,1,1,0.206321060657501,-0.448703855276108,43,7,6,25,0
2260,590032,2444,0.78937304019928,0,1,1,0.206321060657501,-0.448703855276108,43,6,4,28,0
2260,590033,2444,1.5571004152298,0,1,0,0.206321060657501,-0.448703855276108,84,4,2,70,1
2260,590034,2444,0.710125088691711,1,1,1,0.206321060657501,-0.448703855276108,64,5,2,4,0
2260,590036,2444,1.45071518421173,0,1,1,0.206321060657501,-0.448703855276108,85,3,2,49,1
2260,590039,2444,1.18466770648956,0,1,1,0.206321060657501,-0.448703855276108,46,7,4,36,1
2260,590042,2444,0.205958470702171,1,1,1,0.206321060657501,-0.448703855276108,44,6,7,11,0
2260,590043,2444,0.77018541097641,0,1,1,0.206321060657501,-0.448703855276108,83,6,2,9,0
2260,590044,2444,0.768204033374786,1,1,1,0.206321060657501,-0.448703855276108,73,3,6,73,0
2260,590046,2444,-0.926962792873383,1,1,0,0.206321060657501,-0.448703855276108,23,6,1,4,0
2260,590048,2444,1.43392038345337,0,0,0,0.206321060657501,-0.448703855276108,79,1,2,62,1
2260,590050,2444,0.711527228355408,1,1,1,0.206321060657501,-0.448703855276108,47,6,8,15,0
2260,590051,2444,-1.43698763847351,1,1,0,0.206321060657501,-0.448703855276108,24,6,1,6,0
2260,590057,2444,0.355541735887527,0,1,0,0.206321060657501,-0.448703855276108,79,7,2,28,0
2260,590058,2444,-0.179437458515167,0,1,0,0.206321060657501,-0.448703855276108,68,3,1,68,0
2260,590059,2444,0.0125649636611342,1,1,1,0.206321060657501,-0.448703855276108,71,3,3,41,0
2260,590060,2444,0.933814346790314,0,1,1,0.206321060657501,-0.448703855276108,47,7,8,18,0
2260,590063,2444,-0.233271554112434,0,1,0,0.206321060657501,-0.448703855276108,50,6,3,7,0
2260,590065,2444,-2.26602435112,0,1,1,0.206321060657501,-0.448703855276108,38,4,2,14,0
2260,590068,2444,0.699265837669373,0,1,0,0.206321060657501,-0.448703855276108,74,6,2,13,0
2260,590071,2444,1.04700565338135,1,1,1,0.206321060657501,-0.448703855276108,73,4,3,81,1
2260,590072,2444,1.22675704956055,1,1,1,0.206321060657501,-0.448703855276108,71,4,8,23,1
2260,590074,2444,-0.243969559669495,1,1,1,0.206321060657501,-0.448703855276108,51,3,5,30,0
2260,590075,2444,0.662299513816834,0,1,1,0.206321060657501,-0.448703855276108,67,3,2,58,0
2260,590076,2444,1.10245621204376,1,1,1,0.206321060657501,-0.448703855276108,44,7,6,3,1
2260,590079,2444,-1.37763917446136,0,1,1,0.206321060657501,-0.448703855276108,45,3,8,41,0
2260,590080,2444,0.439842104911804,1,1,1,0.206321060657501,-0.448703855276108,33,4,4,4,0
2260,590082,2444,0.575852870941162,0,1,0,0.206321060657501,-0.448703855276108,52,3,3,11,0
2260,590083,2444,0.669176578521729,0,1,1,0.206321060657501,-0.448703855276108,78,4,3,16,0
2260,590084,2444,1.23093998432159,1,1,0,0.206321060657501,-0.448703855276108,23,6,3,2,1
2260,590085,2444,-0.541997075080872,0,1,1,0.206321060657501,-0.448703855276108,42,3,5,6,0
2260,590087,2444,0.0623229928314686,0,1,0,0.206321060657501,-0.448703855276108,64,7,3,10,0
2260,590093,2444,-0.263566106557846,1,1,1,0.206321060657501,-0.448703855276108,40,7,8,2,0
2260,590095,2444,-2.19445848464966,0,1,1,0.206321060657501,-0.448703855276108,52,4,7,50,0
2260,590096,2444,0.273795872926712,1,1,1,0.206321060657501,-0.448703855276108,78,4,3,70,0
2260,590097,2444,1.21163320541382,0,0,1,0.206321060657501,-0.448703855276108,54,3,6,25,1
2260,590099,2444,0.554811239242554,0,1,0,0.206321060657501,-0.448703855276108,80,7,3,40,0
2260,590106,2444,-2.57779765129089,0,1,0,0.206321060657501,-0.448703855276108,32,7,4,3,0
2260,590107,2444,1.76684975624084,0,1,1,0.206321060657501,-0.448703855276108,59,4,3,40,1
2260,590108,2444,0.431882351636887,1,1,1,0.206321060657501,-0.448703855276108,40,7,6,13,0
2260,590109,2444,0.778154790401459,0,1,0,0.206321060657501,-0.448703855276108,78,7,3,50,0
2260,590110,2444,0.66398823261261,1,0,1,0.206321060657501,-0.448703855276108,60,7,8,25,0
2260,590114,2444,1.33852016925812,0,1,0,0.206321060657501,-0.448703855276108,82,7,3,58,1
2260,590115,2444,0.171775981783867,0,1,1,0.206321060657501,-0.448703855276108,43,3,7,1,0
2260,590117,2444,1.3275351524353,1,1,1,0.206321060657501,-0.448703855276108,54,7,7,23,1
2260,590118,2444,-0.331556856632233,1,1,0,0.206321060657501,-0.448703855276108,68,3,2,68,0
2260,590119,2444,-1.04321956634521,0,1,1,0.206321060657501,-0.448703855276108,45,4,3,45,0
2260,590121,2444,1.22934317588806,1,1,0,0.206321060657501,-0.448703855276108,63,6,3,35,1
2260,590123,2444,-0.952202081680298,0,1,0,0.206321060657501,-0.448703855276108,71,5,1,44,0
2260,590124,2444,1.23153173923492,1,1,1,0.206321060657501,-0.448703855276108,84,3,2,62,1
2260,590126,2444,1.55491185188293,1,1,1,0.206321060657501,-0.448703855276108,65,3,7,55,1
2260,590129,2444,0.58931565284729,0,1,0,0.206321060657501,-0.448703855276108,25,6,3,7,0
2260,590131,2444,0.465814828872681,0,1,0,0.206321060657501,-0.448703855276108,78,4,4,17,0
2260,590133,2444,-2.80616331100464,0,1,0,0.206321060657501,-0.448703855276108,68,3,4,20,0
2260,590140,2444,1.22758662700653,1,1,1,0.206321060657501,-0.448703855276108,64,4,7,37,1
2260,590141,2444,-1.2652553319931,0,1,0,0.206321060657501,-0.448703855276108,59,3,3,34,0
2260,590145,2444,-0.801669239997864,1,1,0,0.206321060657501,-0.448703855276108,51,4,3,50,0
2260,590146,2444,0.628159701824188,0,1,1,0.206321060657501,-0.448703855276108,36,4,4,2,0
2260,590151,2444,0.889010906219482,1,0,1,0.206321060657501,-0.448703855276108,46,3,4,2,0
2260,590158,2444,-1.61024272441864,0,1,0,0.206321060657501,-0.448703855276108,24,6,3,23,0
2260,590160,2444,0.575983107089996,0,1,1,0.206321060657501,-0.448703855276108,57,7,8,20,0
2260,590163,2444,0.28543809056282,1,1,1,0.206321060657501,-0.448703855276108,66,7,7,37,0
2260,590164,2444,1.10588502883911,0,1,1,0.206321060657501,-0.448703855276108,58,7,8,7,1
2260,590165,2444,1.01119494438171,1,1,1,0.206321060657501,-0.448703855276108,69,7,4,41,1
2325,600001,2847,0.0354641377925873,0,1,1,0.144805341959,-0.749845504760742,39,4,8,6,0
2325,600002,2847,-0.585235059261322,1,1,1,0.144805341959,-0.749845504760742,31,6,8,3,0
2325,600006,2847,0.714955985546112,0,1,1,0.144805341959,-0.749845504760742,42,3,6,21,0
2325,600007,2847,-0.178398042917252,0,1,1,0.144805341959,-0.749845504760742,48,7,8,20,0
2325,600008,2847,-1.20439040660858,1,1,1,0.144805341959,-0.749845504760742,60,3,3,40,0
2325,600010,2847,0.668698728084564,0,1,0,0.144805341959,-0.749845504760742,67,4,4,47,0
2325,600011,2847,0.443441122770309,0,1,1,0.144805341959,-0.749845504760742,63,3,3,36,0
2325,600012,2847,-0.255650550127029,1,1,1,0.144805341959,-0.749845504760742,51,5,8,26,0
2325,600013,2847,-0.726505160331726,0,1,1,0.144805341959,-0.749845504760742,24,4,4,4,0
2325,600014,2847,-0.598417103290558,1,1,1,0.144805341959,-0.749845504760742,69,5,2,14,0
2325,600017,2847,0.438909292221069,0,1,1,0.144805341959,-0.749845504760742,64,3,6,39,0
2325,600019,2847,0.673642814159393,0,1,1,0.144805341959,-0.749845504760742,48,5,8,4,0
2325,600020,2847,0.658336281776428,1,1,1,0.144805341959,-0.749845504760742,38,3,8,13,0
2325,600023,2847,0.150498390197754,0,1,1,0.144805341959,-0.749845504760742,58,3,8,36,0
2325,600024,2847,-3.06025910377502,1,1,0,0.144805341959,-0.749845504760742,47,4,7,10,0
2325,600025,2847,0.607846081256866,0,1,1,0.144805341959,-0.749845504760742,57,5,8,4,0
2325,600026,2847,-0.282327860593796,1,1,1,0.144805341959,-0.749845504760742,52,3,4,44,0
2325,600027,2847,0.567722856998444,0,1,1,0.144805341959,-0.749845504760742,29,6,8,3,0
2325,600031,2847,-2.0581967830658,0,1,0,0.144805341959,-0.749845504760742,68,2,2,34,0
2325,600033,2847,0.105433903634548,1,0,1,0.144805341959,-0.749845504760742,77,1,3,15,0
2325,600034,2847,0.129359140992165,1,1,1,0.144805341959,-0.749845504760742,81,7,6,7,0
2325,600037,2847,0.267267227172852,1,1,0,0.144805341959,-0.749845504760742,57,4,3,30,0
2325,600040,2847,1.12037193775177,1,1,1,0.144805341959,-0.749845504760742,64,3,6,33,1
2325,600041,2847,0.376583367586136,0,1,1,0.144805341959,-0.749845504760742,52,6,8,4,0
2325,600042,2847,1.22675704956055,1,1,1,0.144805341959,-0.749845504760742,65,7,7,25,1
2325,600044,2847,-1.77341294288635,1,0,1,0.144805341959,-0.749845504760742,46,3,8,26,0
2325,600047,2847,1.01119494438171,0,1,1,0.144805341959,-0.749845504760742,47,4,2,5,1
2325,600048,2847,0.40650948882103,1,1,1,0.144805341959,-0.749845504760742,50,4,6,13,0
2325,600049,2847,0.390243858098984,0,1,1,0.144805341959,-0.749845504760742,56,4,1,56,0
2325,600050,2847,-1.36488854885101,1,1,1,0.144805341959,-0.749845504760742,72,2,2,46,0
2325,600051,2847,-0.634854912757874,0,1,1,0.144805341959,-0.749845504760742,42,6,6,9,0
2325,600052,2847,1.661297082901,1,1,1,0.144805341959,-0.749845504760742,59,3,4,32,1
2325,600053,2847,0.334264159202576,1,1,1,0.144805341959,-0.749845504760742,60,5,6,35,0
2325,600054,2847,-0.685767292976379,1,1,0,0.144805341959,-0.749845504760742,35,7,5,2,0
2325,600057,2847,0.217087402939796,0,1,1,0.144805341959,-0.749845504760742,45,5,8,24,0
2325,600058,2847,1.65206861495972,1,1,1,0.144805341959,-0.749845504760742,71,7,8,18,1
2325,600059,2847,0.812942266464233,0,1,1,0.144805341959,-0.749845504760742,46,7,5,2,0
2325,600060,2847,-0.666051685810089,1,1,1,0.144805341959,-0.749845504760742,52,4,5,52,0
2325,600061,2847,-1.65696382522583,0,1,1,0.144805341959,-0.749845504760742,57,4,1,25,0
2325,600062,2847,0.345373958349228,1,1,1,0.144805341959,-0.749845504760742,30,3,5,9,0
2325,600066,2847,-0.921285927295685,0,1,1,0.144805341959,-0.749845504760742,32,5,3,9,0
2325,600067,2847,-0.388529926538467,1,0,1,0.144805341959,-0.749845504760742,45,4,5,18,0
2325,600069,2847,0.653704285621643,1,1,1,0.144805341959,-0.749845504760742,73,5,4,7,0
2325,600070,2847,0.376583367586136,0,1,1,0.144805341959,-0.749845504760742,56,3,7,35,0
2325,600071,2847,-1.3891853094101,0,1,1,0.144805341959,-0.749845504760742,51,4,8,16,0
2325,600072,2847,-0.619476556777954,1,1,1,0.144805341959,-0.749845504760742,37,5,3,13,0
2325,600073,2847,-1.78953719139099,0,1,0,0.144805341959,-0.749845504760742,58,4,3,58,0
2325,600074,2847,0.699280500411987,1,1,1,0.144805341959,-0.749845504760742,56,7,7,31,0
2325,600075,2847,0.708025336265564,0,1,0,0.144805341959,-0.749845504760742,58,7,4,4,0
2325,600077,2847,-2.59250116348267,0,1,0,0.144805341959,-0.749845504760742,30,4,2,4,0
2325,600079,2847,-0.70053642988205,1,1,1,0.144805341959,-0.749845504760742,66,3,8,44,0
2325,600080,2847,0.895929932594299,0,1,1,0.144805341959,-0.749845504760742,60,4,2,18,0
2325,600081,2847,-0.245255783200264,0,1,1,0.144805341959,-0.749845504760742,54,3,1,24,0
2325,600082,2847,-1.5256085395813,1,1,1,0.144805341959,-0.749845504760742,38,3,6,38,0
2325,600086,2847,1.54705846309662,1,1,1,0.144805341959,-0.749845504760742,78,3,4,31,1
2325,600087,2847,1.04821264743805,0,1,0,0.144805341959,-0.749845504760742,81,7,2,45,1
2325,600090,2847,1.14612507820129,1,1,1,0.144805341959,-0.749845504760742,75,1,4,40,1
2325,600091,2847,1.01119494438171,1,1,1,0.144805341959,-0.749845504760742,59,6,8,4,1
2325,600092,2847,0.381113976240158,0,1,0,0.144805341959,-0.749845504760742,46,3,1,3,0
2325,600093,2847,0.336042881011963,0,1,1,0.144805341959,-0.749845504760742,39,4,8,3,0
2325,600094,2847,-1.36021995544434,1,1,0,0.144805341959,-0.749845504760742,56,4,8,31,0
2325,600095,2847,-0.0573479868471622,0,1,1,0.144805341959,-0.749845504760742,70,4,4,60,0
2325,600096,2847,-0.912540435791016,1,1,1,0.144805341959,-0.749845504760742,52,5,8,15,0
2325,600097,2847,0.590275228023529,0,1,1,0.144805341959,-0.749845504760742,54,4,5,15,0
2325,600098,2847,-0.53075510263443,1,1,1,0.144805341959,-0.749845504760742,47,7,8,6,0
2325,600101,2847,1.21835815906525,0,1,1,0.144805341959,-0.749845504760742,38,6,8,8,1
2325,600102,2847,-1.6823593378067,1,1,1,0.144805341959,-0.749845504760742,52,7,8,52,0
2325,600104,2847,-0.749800860881805,1,1,0,0.144805341959,-0.749845504760742,58,4,4,58,0
2325,600105,2847,-0.118406169116497,0,1,1,0.144805341959,-0.749845504760742,76,3,1,62,0
2325,600106,2847,-0.254022300243378,1,1,1,0.144805341959,-0.749845504760742,77,7,5,8,0
2325,600108,2847,-1.98823094367981,1,1,1,0.144805341959,-0.749845504760742,73,3,6,50,0
2325,600109,2847,-0.202242344617844,1,1,0,0.144805341959,-0.749845504760742,37,7,5,37,0
2325,600110,2847,0.878783166408539,1,1,0,0.144805341959,-0.749845504760742,75,4,1,4,0
2325,600111,2847,-0.0433180667459965,0,1,1,0.144805341959,-0.749845504760742,55,4,8,31,0
2325,600112,2847,-1.68457412719727,1,1,1,0.144805341959,-0.749845504760742,44,5,7,24,0
